date,asn,ixp,as_name,type,method,count_of_as,total_nets,total_discarded_nets,total_nets_without_discards
2022-05-01 00:00:00,12874,nl-ams,FASTWEB S.p.A.,asy_out,any24,1,5350,10,5340
2022-05-01 00:00:00,12874,nl-ams,FASTWEB S.p.A.,asy_out,asy23,1,5339,10,5329
2022-05-01 00:00:00,12874,nl-ams,FASTWEB S.p.A.,asy_out,asy24,1,5350,10,5340
2022-05-01 00:00:00,12876,nl-ams,Scaleway,sym,any23,1,917,15,902
2022-05-01 00:00:00,12876,nl-ams,Scaleway,sym,any24,1,917,15,902
2022-05-01 00:00:00,12876,nl-ams,Scaleway,sym,asy23,1,917,15,902
2022-05-01 00:00:00,12876,nl-ams,Scaleway,sym,asy24,1,917,15,902
2022-05-01 00:00:00,12883,nl-ams,PrJSC FARLEP-INVEST,sym,any23,1,21,0,21
2022-05-01 00:00:00,12883,nl-ams,PrJSC FARLEP-INVEST,sym,any24,1,21,0,21
2022-05-01 00:00:00,12883,nl-ams,PrJSC FARLEP-INVEST,sym,asy23,1,21,0,21
2022-05-01 00:00:00,12883,nl-ams,PrJSC FARLEP-INVEST,sym,asy24,1,21,0,21
2022-05-01 00:00:00,12888,nl-ams,Amadeus Data Processing GmbH,sym,any23,1,13,4,9
2022-05-01 00:00:00,12888,nl-ams,Amadeus Data Processing GmbH,sym,any24,1,13,4,9
2022-05-01 00:00:00,12888,nl-ams,Amadeus Data Processing GmbH,sym,asy23,1,13,4,9
2022-05-01 00:00:00,12888,nl-ams,Amadeus Data Processing GmbH,sym,asy24,1,13,4,9
2022-05-01 00:00:00,12902,nl-ams,Luna.nl BV,asy_out,any23,1,18,0,18
2022-05-01 00:00:00,12902,nl-ams,Luna.nl BV,asy_out,asy23,1,18,0,18
2022-05-01 00:00:00,12902,nl-ams,Luna.nl BV,sym,any24,1,18,0,18
2022-05-01 00:00:00,12902,nl-ams,Luna.nl BV,sym,asy24,1,18,0,18
2022-05-01 00:00:00,12931,uk-lnd,IDKOM Networks GmbH,asy_out,any23,1,25,0,25
2022-05-01 00:00:00,12931,uk-lnd,IDKOM Networks GmbH,asy_out,any24,1,25,0,25
2022-05-01 00:00:00,12931,uk-lnd,IDKOM Networks GmbH,asy_out,asy23,1,25,0,25
2022-05-01 00:00:00,12931,uk-lnd,IDKOM Networks GmbH,asy_out,asy24,1,25,0,25
2022-05-01 00:00:00,12956,br-gru,TIWS_S2-v4,asy_in,any23,1,358,355,3
2022-05-01 00:00:00,12956,br-gru,TIWS_S2-v4,asy_in,any24,1,358,355,3
2022-05-01 00:00:00,12956,br-gru,TIWS_S2-v4,asy_in,asy23,1,358,355,3
2022-05-01 00:00:00,12956,br-gru,TIWS_S2-v4,asy_in,asy24,1,358,355,3
2022-05-01 00:00:00,12969,nl-ams,Fjarskipti hf (Vodafone Iceland),sym,any23,1,281,0,281
2022-05-01 00:00:00,12969,nl-ams,Fjarskipti hf (Vodafone Iceland),sym,any24,1,281,0,281
2022-05-01 00:00:00,12969,nl-ams,Fjarskipti hf (Vodafone Iceland),sym,asy23,1,281,0,281
2022-05-01 00:00:00,12969,nl-ams,Fjarskipti hf (Vodafone Iceland),sym,asy24,1,281,0,281
2022-05-01 00:00:00,12989,br-gru,highwinds-v4,sym,any23,1,108,104,4
2022-05-01 00:00:00,12989,br-gru,highwinds-v4,sym,any24,1,109,105,4
2022-05-01 00:00:00,12989,br-gru,highwinds-v4,sym,asy23,1,84,80,4
2022-05-01 00:00:00,12989,br-gru,highwinds-v4,sym,asy24,1,85,81,4
2022-05-01 00:00:00,12993,nl-ams,Digitalas Ekonomikas Attistibas Centrs,asy_out,any23,1,66,0,66
2022-05-01 00:00:00,12993,nl-ams,Digitalas Ekonomikas Attistibas Centrs,asy_out,asy23,1,66,0,66
2022-05-01 00:00:00,12993,nl-ams,Digitalas Ekonomikas Attistibas Centrs,sym,any24,1,66,0,66
2022-05-01 00:00:00,12993,nl-ams,Digitalas Ekonomikas Attistibas Centrs,sym,asy24,1,66,0,66
2022-05-01 00:00:00,13000,nl-ams,Leon Sp. z o.o.,sym,any23,1,77,0,77
2022-05-01 00:00:00,13000,nl-ams,Leon Sp. z o.o.,sym,any24,1,77,0,77
2022-05-01 00:00:00,13000,nl-ams,Leon Sp. z o.o.,sym,asy23,1,77,0,77
2022-05-01 00:00:00,13000,nl-ams,Leon Sp. z o.o.,sym,asy24,1,77,0,77
2022-05-01 00:00:00,13002,nl-ams,MTX hub (MTX services Sarl),sym,any23,1,3,0,3
2022-05-01 00:00:00,13002,nl-ams,MTX hub (MTX services Sarl),sym,any24,1,3,0,3
2022-05-01 00:00:00,13002,nl-ams,MTX hub (MTX services Sarl),sym,asy23,1,3,0,3
2022-05-01 00:00:00,13002,nl-ams,MTX hub (MTX services Sarl),sym,asy24,1,3,0,3
2022-05-01 00:00:00,13005,uk-lnd,Atlas Business Group of Companies Plc,sym,any23,1,10,0,10
2022-05-01 00:00:00,13005,uk-lnd,Atlas Business Group of Companies Plc,sym,any24,1,10,0,10
2022-05-01 00:00:00,13005,uk-lnd,Atlas Business Group of Companies Plc,sym,asy23,1,10,0,10
2022-05-01 00:00:00,13005,uk-lnd,Atlas Business Group of Companies Plc,sym,asy24,1,10,0,10
2022-05-01 00:00:00,13009,uk-lnd,Redcentric Solutions Limited,sym,any23,1,77,0,77
2022-05-01 00:00:00,13009,uk-lnd,Redcentric Solutions Limited,sym,any24,1,77,0,77
2022-05-01 00:00:00,13009,uk-lnd,Redcentric Solutions Limited,sym,asy23,1,77,0,77
2022-05-01 00:00:00,13009,uk-lnd,Redcentric Solutions Limited,sym,asy24,1,77,0,77
2022-05-01 00:00:00,13030,uk-lnd,Init7 (Switzerland) AG,asy_in,any23,1,230,2,228
2022-05-01 00:00:00,13030,uk-lnd,Init7 (Switzerland) AG,asy_in,any24,1,230,2,228
2022-05-01 00:00:00,13030,uk-lnd,Init7 (Switzerland) AG,asy_in,asy23,1,230,2,228
2022-05-01 00:00:00,13030,uk-lnd,Init7 (Switzerland) AG,asy_in,asy24,1,230,2,228
2022-05-01 00:00:00,13101,nl-ams,TNG Stadtnetz GmbH,sym,any23,1,241,0,241
2022-05-01 00:00:00,13101,nl-ams,TNG Stadtnetz GmbH,sym,any24,1,242,0,242
2022-05-01 00:00:00,13101,nl-ams,TNG Stadtnetz GmbH,sym,asy23,1,241,0,241
2022-05-01 00:00:00,13101,nl-ams,TNG Stadtnetz GmbH,sym,asy24,1,242,0,242
2022-05-01 00:00:00,13122,nl-ams,MANX Telecom Ltd.,sym,any23,1,126,0,126
2022-05-01 00:00:00,13122,uk-lnd,MANX Telecom Ltd.,sym,any23,1,124,0,124
2022-05-01 00:00:00,13122,nl-ams,MANX Telecom Ltd.,sym,any24,1,126,0,126
2022-05-01 00:00:00,13122,uk-lnd,MANX Telecom Ltd.,sym,any24,1,125,0,125
2022-05-01 00:00:00,13122,nl-ams,MANX Telecom Ltd.,sym,asy23,1,126,0,126
2022-05-01 00:00:00,13122,uk-lnd,MANX Telecom Ltd.,sym,asy23,1,124,0,124
2022-05-01 00:00:00,13122,nl-ams,MANX Telecom Ltd.,sym,asy24,1,126,0,126
2022-05-01 00:00:00,13122,uk-lnd,MANX Telecom Ltd.,sym,asy24,1,125,0,125
2022-05-01 00:00:00,131477,us-sea,Shanghai Huajuan Information Technology Co.  Ltd.,sym,any23,1,7,6,1
2022-05-01 00:00:00,131477,us-sea,Shanghai Huajuan Information Technology Co.  Ltd.,sym,any24,1,7,6,1
2022-05-01 00:00:00,131477,us-sea,Shanghai Huajuan Information Technology Co.  Ltd.,sym,asy23,1,7,6,1
2022-05-01 00:00:00,131477,us-sea,Shanghai Huajuan Information Technology Co.  Ltd.,sym,asy24,1,7,6,1
2022-05-01 00:00:00,13194,nl-ams,UAB „Bitė Lietuva“,sym,any23,1,155,0,155
2022-05-01 00:00:00,13194,nl-ams,UAB „Bitė Lietuva“,sym,any24,1,155,0,155
2022-05-01 00:00:00,13194,nl-ams,UAB „Bitė Lietuva“,sym,asy23,1,155,0,155
2022-05-01 00:00:00,13194,nl-ams,UAB „Bitė Lietuva“,sym,asy24,1,155,0,155
2022-05-01 00:00:00,13213,uk-lnd,UK-2 Ltd.,sym,any23,1,388,143,245
2022-05-01 00:00:00,13213,uk-lnd,UK-2 Ltd.,sym,any24,1,390,145,245
2022-05-01 00:00:00,13213,uk-lnd,UK-2 Ltd.,sym,asy23,1,388,143,245
2022-05-01 00:00:00,13213,uk-lnd,UK-2 Ltd.,sym,asy24,1,390,145,245
2022-05-01 00:00:00,13213,nl-ams,Virtual Internet UK Ltd,asy_in,any23,1,387,330,57
2022-05-01 00:00:00,13213,nl-ams,Virtual Internet UK Ltd,asy_in,any24,1,390,332,58
2022-05-01 00:00:00,13213,nl-ams,Virtual Internet UK Ltd,asy_in,asy23,1,387,330,57
2022-05-01 00:00:00,13213,nl-ams,Virtual Internet UK Ltd,asy_in,asy24,1,390,332,58
2022-05-01 00:00:00,132203,uk-lnd,Aceville PTE.LTD,Híbrido,asy23,1,837,112,725
2022-05-01 00:00:00,132203,uk-lnd,Aceville PTE.LTD,sym,any23,1,897,113,784
2022-05-01 00:00:00,132203,uk-lnd,Aceville PTE.LTD,sym,any24,1,907,111,796
2022-05-01 00:00:00,132203,uk-lnd,Aceville PTE.LTD,sym,asy24,1,846,110,736
2022-05-01 00:00:00,132203,br-gru,Tencent,asy_out,any23,1,905,625,280
2022-05-01 00:00:00,132203,us-sea,Tencent,asy_out,any23,1,907,570,337
2022-05-01 00:00:00,132203,br-gru,Tencent,asy_out,any24,1,904,624,280
2022-05-01 00:00:00,132203,us-sea,Tencent,asy_out,any24,1,904,568,336
2022-05-01 00:00:00,132203,br-gru,Tencent,asy_out,asy23,1,843,618,225
2022-05-01 00:00:00,132203,us-sea,Tencent,asy_out,asy23,1,845,562,283
2022-05-01 00:00:00,132203,br-gru,Tencent,asy_out,asy24,1,843,617,226
2022-05-01 00:00:00,132203,us-sea,Tencent,asy_out,asy24,1,843,560,283
2022-05-01 00:00:00,132203,nl-ams,Tencent,Híbrido,any23,1,908,115,793
2022-05-01 00:00:00,132203,nl-ams,Tencent,Híbrido,any24,1,907,115,792
2022-05-01 00:00:00,132203,nl-ams,Tencent,Híbrido,asy23,1,846,110,736
2022-05-01 00:00:00,132203,nl-ams,Tencent,Híbrido,asy24,1,846,110,736
2022-05-01 00:00:00,13237,nl-ams,euNetworks GmbH,sym,any23,1,199,0,199
2022-05-01 00:00:00,13237,uk-lnd,euNetworks GmbH,sym,any23,1,199,0,199
2022-05-01 00:00:00,13237,nl-ams,euNetworks GmbH,sym,any24,1,199,0,199
2022-05-01 00:00:00,13237,uk-lnd,euNetworks GmbH,sym,any24,1,199,0,199
2022-05-01 00:00:00,13237,nl-ams,euNetworks GmbH,sym,asy23,1,199,0,199
2022-05-01 00:00:00,13237,uk-lnd,euNetworks GmbH,sym,asy23,1,199,0,199
2022-05-01 00:00:00,13237,nl-ams,euNetworks GmbH,sym,asy24,1,199,0,199
2022-05-01 00:00:00,13237,uk-lnd,euNetworks GmbH,sym,asy24,1,199,0,199
2022-05-01 00:00:00,13249,nl-ams,IT Systems LLC,sym,any23,1,21,0,21
2022-05-01 00:00:00,13249,nl-ams,IT Systems LLC,sym,any24,1,21,0,21
2022-05-01 00:00:00,13249,nl-ams,IT Systems LLC,sym,asy23,1,21,0,21
2022-05-01 00:00:00,13249,nl-ams,IT Systems LLC,sym,asy24,1,21,0,21
2022-05-01 00:00:00,13285,uk-lnd,TalkTalk,asy_out,any23,1,2557,0,2557
2022-05-01 00:00:00,13285,uk-lnd,TalkTalk,asy_out,asy23,1,2557,0,2557
2022-05-01 00:00:00,13285,uk-lnd,TalkTalk,sym,any24,1,2555,0,2555
2022-05-01 00:00:00,13285,uk-lnd,TalkTalk,sym,asy24,1,2555,0,2555
2022-05-01 00:00:00,13285,nl-ams,TalkTalk Communications Ltd.,asy_out,any23,1,2554,0,2554
2022-05-01 00:00:00,13285,nl-ams,TalkTalk Communications Ltd.,asy_out,asy23,1,2554,0,2554
2022-05-01 00:00:00,13285,nl-ams,TalkTalk Communications Ltd.,sym,any24,1,2557,0,2557
2022-05-01 00:00:00,13285,nl-ams,TalkTalk Communications Ltd.,sym,asy24,1,2557,0,2557
2022-05-01 00:00:00,132876,nl-ams,Symphony Communications Pcl.,sym,any23,1,3,0,3
2022-05-01 00:00:00,132876,nl-ams,Symphony Communications Pcl.,sym,any24,1,3,0,3
2022-05-01 00:00:00,132876,nl-ams,Symphony Communications Pcl.,sym,asy23,1,3,0,3
2022-05-01 00:00:00,132876,nl-ams,Symphony Communications Pcl.,sym,asy24,1,3,0,3
2022-05-01 00:00:00,13331,us-sea,Metapeer  Inc.,asy_out,any23,1,11,8,3
2022-05-01 00:00:00,13331,us-sea,Metapeer  Inc.,asy_out,any24,1,11,8,3
2022-05-01 00:00:00,13331,us-sea,Metapeer  Inc.,Híbrido,asy23,1,8,6,2
2022-05-01 00:00:00,13331,us-sea,Metapeer  Inc.,Híbrido,asy24,1,8,6,2
2022-05-01 00:00:00,13335,br-poa,Cloudflare,asy_in,any24,1,3469,3464,5
2022-05-01 00:00:00,13335,br-poa,Cloudflare,asy_in,asy24,1,485,480,5
2022-05-01 00:00:00,13335,br-gru,Cloudflare,asy_out,any23,1,3468,3397,71
2022-05-01 00:00:00,13335,br-gru,Cloudflare,asy_out,any24,1,3468,3396,72
2022-05-01 00:00:00,13335,br-gru,Cloudflare,asy_out,asy23,1,484,429,55
2022-05-01 00:00:00,13335,br-gru,Cloudflare,asy_out,asy24,1,484,428,56
2022-05-01 00:00:00,13335,br-poa,Cloudflare,sym,any23,1,3468,3464,4
2022-05-01 00:00:00,13335,br-poa,Cloudflare,sym,asy23,1,484,480,4
2022-05-01 00:00:00,13335,us-sea,Cloudflare  Inc.,asy_out,any23,1,3468,3425,43
2022-05-01 00:00:00,13335,us-sea,Cloudflare  Inc.,asy_out,any24,1,3469,3417,52
2022-05-01 00:00:00,13335,us-sea,Cloudflare  Inc.,asy_out,asy23,1,484,441,43
2022-05-01 00:00:00,13335,us-sea,Cloudflare  Inc.,asy_out,asy24,1,485,433,52
2022-05-01 00:00:00,13335,uk-lnd,Cloudflare Inc.,Híbrido,any23,1,3468,3359,109
2022-05-01 00:00:00,13335,uk-lnd,Cloudflare Inc.,Híbrido,any24,1,3469,3344,125
2022-05-01 00:00:00,13335,uk-lnd,Cloudflare Inc.,Híbrido,asy23,1,484,375,109
2022-05-01 00:00:00,13335,uk-lnd,Cloudflare Inc.,Híbrido,asy24,1,485,360,125
2022-05-01 00:00:00,13357,br-gru,Irati_2,sym,any23,1,7,0,7
2022-05-01 00:00:00,13357,br-gru,Irati_2,sym,any24,1,7,0,7
2022-05-01 00:00:00,13357,br-gru,Irati_2,sym,asy23,1,7,0,7
2022-05-01 00:00:00,13357,br-gru,Irati_2,sym,asy24,1,7,0,7
2022-05-01 00:00:00,133613,nl-ams,MTel Telecommunication Company Limited,asy_out,any23,1,19,0,19
2022-05-01 00:00:00,133613,nl-ams,MTel Telecommunication Company Limited,asy_out,any24,1,20,0,20
2022-05-01 00:00:00,133613,nl-ams,MTel Telecommunication Company Limited,asy_out,asy23,1,19,0,19
2022-05-01 00:00:00,133613,nl-ams,MTel Telecommunication Company Limited,asy_out,asy24,1,20,0,20
2022-05-01 00:00:00,13370,us-sea,LocalTel Communications  aka Northwest Internet,sym,any23,1,157,0,157
2022-05-01 00:00:00,13370,us-sea,LocalTel Communications  aka Northwest Internet,sym,any24,1,157,0,157
2022-05-01 00:00:00,13370,us-sea,LocalTel Communications  aka Northwest Internet,sym,asy23,1,157,0,157
2022-05-01 00:00:00,13370,us-sea,LocalTel Communications  aka Northwest Internet,sym,asy24,1,157,0,157
2022-05-01 00:00:00,13414,br-gru,twitter-v4,asy_in,any24,1,48,0,48
2022-05-01 00:00:00,13414,br-gru,twitter-v4,asy_in,asy24,1,29,0,29
2022-05-01 00:00:00,13414,br-gru,twitter-v4,asy_out,any23,1,47,35,12
2022-05-01 00:00:00,13414,br-gru,twitter-v4,asy_out,asy23,1,29,18,11
2022-05-01 00:00:00,134176,us-sea,66Cloud Technology Co.  Ltd.,asy_out,any23,1,29,20,9
2022-05-01 00:00:00,134176,us-sea,66Cloud Technology Co.  Ltd.,asy_out,asy23,1,28,19,9
2022-05-01 00:00:00,134176,us-sea,66Cloud Technology Co.  Ltd.,sym,any24,1,29,20,9
2022-05-01 00:00:00,134176,us-sea,66Cloud Technology Co.  Ltd.,sym,asy24,1,28,19,9
2022-05-01 00:00:00,134512,nl-ams,HostPalace Datacenters LTD,asy_out,any23,1,14,0,14
2022-05-01 00:00:00,134512,nl-ams,HostPalace Datacenters LTD,asy_out,asy23,1,14,0,14
2022-05-01 00:00:00,134512,nl-ams,HostPalace Datacenters LTD,sym,any24,1,14,0,14
2022-05-01 00:00:00,134512,nl-ams,HostPalace Datacenters LTD,sym,asy24,1,14,0,14
2022-05-01 00:00:00,134526,us-sea,Every Day Technology Co Limited,asy_out,any23,1,4,3,1
2022-05-01 00:00:00,134526,us-sea,Every Day Technology Co Limited,asy_out,asy23,1,4,3,1
2022-05-01 00:00:00,134526,us-sea,Every Day Technology Co Limited,sym,any24,1,4,3,1
2022-05-01 00:00:00,134526,us-sea,Every Day Technology Co Limited,sym,asy24,1,4,3,1
2022-05-01 00:00:00,13495,br-gru,V4_AS13495,sym,any23,1,3,0,3
2022-05-01 00:00:00,13495,br-gru,V4_AS13495,sym,any24,1,3,0,3
2022-05-01 00:00:00,13495,br-gru,V4_AS13495,sym,asy23,1,3,0,3
2022-05-01 00:00:00,13495,br-gru,V4_AS13495,sym,asy24,1,3,0,3
2022-05-01 00:00:00,135391,nl-ams,Aofei Data International,Híbrido,any23,1,40,32,8
2022-05-01 00:00:00,135391,nl-ams,Aofei Data International,Híbrido,any24,1,40,32,8
2022-05-01 00:00:00,135391,nl-ams,Aofei Data International,Híbrido,asy23,1,40,32,8
2022-05-01 00:00:00,135391,nl-ams,Aofei Data International,Híbrido,asy24,1,40,32,8
2022-05-01 00:00:00,136106,uk-lnd,FiberStar / PT Mega Akses Persada,sym,any23,1,1,0,1
2022-05-01 00:00:00,136106,uk-lnd,FiberStar / PT Mega Akses Persada,sym,any24,1,1,0,1
2022-05-01 00:00:00,136106,uk-lnd,FiberStar / PT Mega Akses Persada,sym,asy23,1,1,0,1
2022-05-01 00:00:00,136106,uk-lnd,FiberStar / PT Mega Akses Persada,sym,asy24,1,1,0,1
2022-05-01 00:00:00,136106,nl-ams,PT Mega Akses Persada,sym,any23,1,1,0,1
2022-05-01 00:00:00,136106,nl-ams,PT Mega Akses Persada,sym,any24,1,1,0,1
2022-05-01 00:00:00,136106,nl-ams,PT Mega Akses Persada,sym,asy23,1,1,0,1
2022-05-01 00:00:00,136106,nl-ams,PT Mega Akses Persada,sym,asy24,1,1,0,1
2022-05-01 00:00:00,136175,us-sea,ServerHosh Internet Service,sym,any23,1,5,1,4
2022-05-01 00:00:00,136175,us-sea,ServerHosh Internet Service,sym,any24,1,5,1,4
2022-05-01 00:00:00,136175,us-sea,ServerHosh Internet Service,sym,asy23,1,5,1,4
2022-05-01 00:00:00,136175,us-sea,ServerHosh Internet Service,sym,asy24,1,5,1,4
2022-05-01 00:00:00,136907,br-gru,Huawei,asy_out,any23,1,272,212,60
2022-05-01 00:00:00,136907,br-gru,Huawei,asy_out,any24,1,272,212,60
2022-05-01 00:00:00,136907,br-gru,Huawei,asy_out,asy23,1,272,212,60
2022-05-01 00:00:00,136907,br-gru,Huawei,asy_out,asy24,1,272,212,60
2022-05-01 00:00:00,136907,uk-lnd,Huawei Technologies Co.  Ltd (Guangdong-China),sym,any23,1,272,208,64
2022-05-01 00:00:00,136907,uk-lnd,Huawei Technologies Co.  Ltd (Guangdong-China),sym,any24,1,272,208,64
2022-05-01 00:00:00,136907,uk-lnd,Huawei Technologies Co.  Ltd (Guangdong-China),sym,asy23,1,272,208,64
2022-05-01 00:00:00,136907,uk-lnd,Huawei Technologies Co.  Ltd (Guangdong-China),sym,asy24,1,272,208,64
2022-05-01 00:00:00,137367,nl-ams,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,137367,uk-lnd,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,137367,nl-ams,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,137367,uk-lnd,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,137367,nl-ams,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,137367,uk-lnd,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,137367,nl-ams,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,137367,uk-lnd,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,13737,us-sea,INCX Global  LLC,Híbrido,any23,1,2,0,2
2022-05-01 00:00:00,13737,us-sea,INCX Global  LLC,Híbrido,any24,1,2,0,2
2022-05-01 00:00:00,13737,us-sea,INCX Global  LLC,Híbrido,asy23,1,2,0,2
2022-05-01 00:00:00,13737,us-sea,INCX Global  LLC,Híbrido,asy24,1,2,0,2
2022-05-01 00:00:00,13739,us-sea,DataCenter IP,sym,any23,1,13,0,13
2022-05-01 00:00:00,13739,us-sea,DataCenter IP,sym,any24,1,14,0,14
2022-05-01 00:00:00,13739,us-sea,DataCenter IP,sym,asy23,1,13,0,13
2022-05-01 00:00:00,13739,us-sea,DataCenter IP,sym,asy24,1,14,0,14
2022-05-01 00:00:00,137831,br-gru,Garena,Somente Descartes,any23,1,2,2,0
2022-05-01 00:00:00,137831,br-gru,Garena,Somente Descartes,any24,1,2,2,0
2022-05-01 00:00:00,137831,br-gru,Garena,Somente Descartes,asy23,1,2,2,0
2022-05-01 00:00:00,137831,br-gru,Garena,Somente Descartes,asy24,1,2,2,0
2022-05-01 00:00:00,13786,br-gru,Seaborn,sym,any23,1,6,0,6
2022-05-01 00:00:00,13786,br-poa,Seaborn,sym,any23,1,6,0,6
2022-05-01 00:00:00,13786,br-gru,Seaborn,sym,any24,1,6,0,6
2022-05-01 00:00:00,13786,br-poa,Seaborn,sym,any24,1,6,0,6
2022-05-01 00:00:00,13786,br-gru,Seaborn,sym,asy23,1,6,0,6
2022-05-01 00:00:00,13786,br-poa,Seaborn,sym,asy23,1,6,0,6
2022-05-01 00:00:00,13786,br-gru,Seaborn,sym,asy24,1,6,0,6
2022-05-01 00:00:00,13786,br-poa,Seaborn,sym,asy24,1,6,0,6
2022-05-01 00:00:00,13786,nl-ams,Seaborn Networks,sym,any23,1,6,0,6
2022-05-01 00:00:00,13786,nl-ams,Seaborn Networks,sym,any24,1,6,0,6
2022-05-01 00:00:00,13786,nl-ams,Seaborn Networks,sym,asy23,1,6,0,6
2022-05-01 00:00:00,13786,nl-ams,Seaborn Networks,sym,asy24,1,6,0,6
2022-05-01 00:00:00,137991,uk-lnd,Lifeway Singapore Pte. Ltd,sym,any23,1,2,0,2
2022-05-01 00:00:00,137991,uk-lnd,Lifeway Singapore Pte. Ltd,sym,any24,1,2,0,2
2022-05-01 00:00:00,137991,uk-lnd,Lifeway Singapore Pte. Ltd,sym,asy23,1,2,0,2
2022-05-01 00:00:00,137991,uk-lnd,Lifeway Singapore Pte. Ltd,sym,asy24,1,2,0,2
2022-05-01 00:00:00,137991,nl-ams,Lifeway Singapore Pte. Ltd.,sym,any23,1,2,0,2
2022-05-01 00:00:00,137991,nl-ams,Lifeway Singapore Pte. Ltd.,sym,any24,1,2,0,2
2022-05-01 00:00:00,137991,nl-ams,Lifeway Singapore Pte. Ltd.,sym,asy23,1,2,0,2
2022-05-01 00:00:00,137991,nl-ams,Lifeway Singapore Pte. Ltd.,sym,asy24,1,2,0,2
2022-05-01 00:00:00,13807,us-sea,Great Plains Communications,sym,any23,1,120,0,120
2022-05-01 00:00:00,13807,us-sea,Great Plains Communications,sym,any24,1,120,0,120
2022-05-01 00:00:00,13807,us-sea,Great Plains Communications,sym,asy23,1,120,0,120
2022-05-01 00:00:00,13807,us-sea,Great Plains Communications,sym,asy24,1,120,0,120
2022-05-01 00:00:00,138322,nl-ams,Afghan Wireless Communications Company,sym,any23,1,5,0,5
2022-05-01 00:00:00,138322,nl-ams,Afghan Wireless Communications Company,sym,any24,1,5,0,5
2022-05-01 00:00:00,138322,nl-ams,Afghan Wireless Communications Company,sym,asy23,1,5,0,5
2022-05-01 00:00:00,138322,nl-ams,Afghan Wireless Communications Company,sym,asy24,1,5,0,5
2022-05-01 00:00:00,138915,br-gru,Kaopu_Cloud_HK,asy_out,any23,1,21,16,5
2022-05-01 00:00:00,138915,br-gru,Kaopu_Cloud_HK,asy_out,any24,1,21,16,5
2022-05-01 00:00:00,138915,br-gru,Kaopu_Cloud_HK,asy_out,asy23,1,21,16,5
2022-05-01 00:00:00,138915,br-gru,Kaopu_Cloud_HK,asy_out,asy24,1,21,16,5
2022-05-01 00:00:00,13896,uk-lnd,Fuze,asy_out,any23,1,26,0,26
2022-05-01 00:00:00,13896,uk-lnd,Fuze,asy_out,asy23,1,26,0,26
2022-05-01 00:00:00,13896,uk-lnd,Fuze,sym,any24,1,26,0,26
2022-05-01 00:00:00,13896,uk-lnd,Fuze,sym,asy24,1,26,0,26
2022-05-01 00:00:00,139341,br-gru,Tencent,Somente Descartes,any23,1,7,7,0
2022-05-01 00:00:00,139341,br-gru,Tencent,Somente Descartes,any24,1,7,7,0
2022-05-01 00:00:00,139341,br-gru,Tencent,Somente Descartes,asy23,1,7,7,0
2022-05-01 00:00:00,139341,br-gru,Tencent,Somente Descartes,asy24,1,7,7,0
2022-05-01 00:00:00,13984,nl-ams,SD Data Center,sym,any23,1,30,0,30
2022-05-01 00:00:00,13984,nl-ams,SD Data Center,sym,any24,1,30,0,30
2022-05-01 00:00:00,13984,nl-ams,SD Data Center,sym,asy23,1,30,0,30
2022-05-01 00:00:00,13984,nl-ams,SD Data Center,sym,asy24,1,30,0,30
2022-05-01 00:00:00,14026,br-gru,"",Sem Redes na Amostra,any23,1,,,
2022-05-01 00:00:00,14026,br-gru,"",Sem Redes na Amostra,any24,1,,,
2022-05-01 00:00:00,14026,br-gru,"",Sem Redes na Amostra,asy23,1,,,
2022-05-01 00:00:00,14026,br-gru,"",Sem Redes na Amostra,asy24,1,,,
2022-05-01 00:00:00,14061,nl-ams,DigitalOcean,sym,any23,1,6950,4292,2658
2022-05-01 00:00:00,14061,nl-ams,DigitalOcean,sym,any24,1,6945,4290,2655
2022-05-01 00:00:00,14061,nl-ams,DigitalOcean,sym,asy23,1,6950,4292,2658
2022-05-01 00:00:00,14061,nl-ams,DigitalOcean,sym,asy24,1,6945,4290,2655
2022-05-01 00:00:00,14127,nl-ams,iland,asy_in,any24,1,131,87,44
2022-05-01 00:00:00,14127,nl-ams,iland,asy_in,asy24,1,131,87,44
2022-05-01 00:00:00,14127,nl-ams,iland,Híbrido,any23,1,131,102,29
2022-05-01 00:00:00,14127,nl-ams,iland,Híbrido,asy23,1,131,102,29
2022-05-01 00:00:00,14204,br-gru,AllNet,sym,any23,1,3,0,3
2022-05-01 00:00:00,14204,br-gru,AllNet,sym,any24,1,3,0,3
2022-05-01 00:00:00,14204,br-gru,AllNet,sym,asy23,1,3,0,3
2022-05-01 00:00:00,14204,br-gru,AllNet,sym,asy24,1,3,0,3
2022-05-01 00:00:00,14282,br-gru,PERSIS_TELECOM,sym,any23,1,15,0,15
2022-05-01 00:00:00,14282,br-gru,PERSIS_TELECOM,sym,any24,1,15,0,15
2022-05-01 00:00:00,14282,br-gru,PERSIS_TELECOM,sym,asy23,1,15,0,15
