source_address_asn;Organization;meta_destination_address;transmit_time;receive_time;send_receive_time_diff;ixp;type;date;file_type;filename
1916;RNP;161.24.24.1;1650349940224063769;1650349940248860576;24.796807;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.71.1;1650349940224314031;1650349940248929738;24.615707;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.98.1;1650349940224530103;1650349940248946846;24.416743;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.19.75;1650349940223839909;1650349940249002124;25.162215;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.99.1;1650349940224592141;1650349940249011036;24.418895;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.30.1;1650349940224116050;1650349940249087742;24.971692;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.18.1;1650349940223785833;1650349940249116438;25.330605;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.171.1;1650349940224694242;1650349940249195156;24.500914;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.234.1;1650349940224796357;1650349940249658743;24.862386;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;161.24.240.1;1650349940224951838;1650349940250148698;25.19686;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.19.16.53;1650350062575306428;1650350062576328032;1.021604;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.52.225;1650350062550720465;1650350062578461192;27.740727;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.68.1;1650350062551548448;1650350062580183439;28.634991;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.66.254;1650350062551433953;1650350062580594238;29.160285;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.1.254;1650350062547916975;1650350062580984784;33.067809;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.67.231;1650350062551494921;1650350062581186818;29.691897;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.0.9;1650350062547849398;1650350062581505346;33.655948;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.74.240;1650350062552944502;1650350062582058658;29.114156;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.5.126;1650350062548052849;1650350062582174647;34.121798;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
1916;RNP;200.17.54.62;1650350062550821456;1650350062584341278;33.519822;br-poa;sym;2022-04-19;br-poa /23;IXP-Asymmetry-23_PINGER-br-poa_DRAIN-nl-ens#ipv4,ens,poa_2022-04-19-06h23m.csv
